
Computing per-depth ceilings (total reachable branches)...
  depth 2: 66 total branches
  depth 4: 76 total branches
  depth 6: 86 total branches
  depth 8: 96 total branches

Running 128 (depth×strategy×seed) jobs on gemma-4-31B-it (parallel 12)...
2026-09-23 16:18:52,264 INFO: Plan 2: ḡ=12, γE[v]=0.0, Q=12.0 (fn)
2026-09-23 16:18:58,856 INFO: Plan 1: ḡ=43.5, γE[v]=0.0, Q=43.5 (bayes)
2026-09-23 16:18:58,856 INFO: Plan 2: ḡ=9.0, γE[v]=17.2, Q=26.2 (bayes)
2026-09-23 16:18:59,904 INFO: Plan 2: ḡ=18, γE[v]=0.0, Q=18.0 (fn)
2026-09-23 16:19:00,952 INFO: Plan 1: ḡ=75, γE[v]=6.0, Q=81.0 (fn)
2026-09-23 16:19:01,378 INFO: Plan 0: ḡ=10, γE[v]=9.0, Q=19.0 (fn)
2026-09-23 16:19:01,379 INFO: Plan 0: ḡ=5.0, γE[v]=19.7, Q=24.6 (bayes)
2026-09-23 16:19:01,379 INFO: Plan 1: ḡ=37.5, γE[v]=3.3, Q=40.8 (bayes)
2026-09-23 16:19:01,379 INFO: Plan 2: ḡ=9.0, γE[v]=17.2, Q=26.2 (bayes)
2026-09-23 16:19:05,863 INFO: Plan 0: ḡ=6, γE[v]=0.0, Q=6.0 (fn)
2026-09-23 16:19:05,864 INFO: Plan 2: ḡ=6, γE[v]=0.0, Q=6.0 (fn)
2026-09-23 16:19:05,942 INFO: Plan 1: ḡ=9, γE[v]=0.0, Q=9.0 (fn)
2026-09-23 16:19:05,943 INFO: Plan 0: ḡ=2.0, γE[v]=1.0, Q=3.0 (bayes)
2026-09-23 16:19:05,943 INFO: Plan 1: ḡ=3.0, γE[v]=0.5, Q=3.5 (bayes)
2026-09-23 16:19:05,943 INFO: Plan 2: ḡ=2.0, γE[v]=1.0, Q=3.0 (bayes)
2026-09-23 16:19:15,801 INFO: Plan 0: ḡ=6, γE[v]=0.0, Q=6.0 (fn)
2026-09-23 16:19:15,890 INFO: Plan 1: ḡ=9, γE[v]=0.0, Q=9.0 (fn)
2026-09-23 16:19:16,294 INFO: Plan 2: ḡ=6, γE[v]=3.0, Q=9.0 (fn)
2026-09-23 16:19:16,295 INFO: Plan 0: ḡ=2.0, γE[v]=1.0, Q=3.0 (bayes)
2026-09-23 16:19:16,295 INFO: Plan 1: ḡ=3.0, γE[v]=0.5, Q=3.5 (bayes)
2026-09-23 16:19:16,295 INFO: Plan 2: ḡ=2.0, γE[v]=1.2, Q=3.2 (bayes)
2026-09-23 16:19:17,490 INFO: Plan 0: ḡ=6, γE[v]=0.0, Q=6.0 (fn)
2026-09-23 16:19:17,559 INFO: Plan 1: ḡ=9, γE[v]=0.0, Q=9.0 (fn)
2026-09-23 16:19:17,674 INFO: Plan 2: ḡ=6, γE[v]=3.0, Q=9.0 (fn)
2026-09-23 16:19:17,677 INFO: Plan 0: ḡ=2.0, γE[v]=1.0, Q=3.0 (bayes)
2026-09-23 16:19:17,678 INFO: Plan 1: ḡ=3.0, γE[v]=0.5, Q=3.5 (bayes)
2026-09-23 16:19:17,679 INFO: Plan 2: ḡ=2.0, γE[v]=1.2, Q=3.2 (bayes)
2026-09-23 16:19:19,987 INFO: Plan 0: ḡ=6, γE[v]=0.0, Q=6.0 (fn)
2026-09-23 16:19:20,060 INFO: Plan 1: ḡ=9, γE[v]=0.0, Q=9.0 (fn)
2026-09-23 16:19:20,133 INFO: Plan 2: ḡ=12, γE[v]=0.0, Q=12.0 (fn)
2026-09-23 16:19:20,134 INFO: Plan 0: ḡ=2.0, γE[v]=1.0, Q=3.0 (bayes)
2026-09-23 16:19:20,134 INFO: Plan 1: ḡ=3.0, γE[v]=0.5, Q=3.5 (bayes)
2026-09-23 16:19:20,134 INFO: Plan 2: ḡ=4.0, γE[v]=0.0, Q=4.0 (bayes)
2026-09-23 16:19:25,190 INFO: Plan 1: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-23 16:19:25,191 INFO: Plan 2: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-23 16:19:25,193 INFO: Plan 0: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-23 16:19:25,193 INFO: Plan 0: ḡ=1.0, γE[v]=0.0, Q=1.0 (bayes)
2026-09-23 16:19:25,193 INFO: Plan 1: ḡ=1.0, γE[v]=0.0, Q=1.0 (bayes)
2026-09-23 16:19:25,194 INFO: Plan 2: ḡ=1.0, γE[v]=0.0, Q=1.0 (bayes)
2026-09-23 16:19:34,461 INFO: Plan 1: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-23 16:19:34,462 INFO: Plan 0: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-23 16:19:34,462 INFO: Plan 2: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-23 16:19:34,463 INFO: Plan 0: ḡ=1.0, γE[v]=0.0, Q=1.0 (bayes)
2026-09-23 16:19:34,463 INFO: Plan 1: ḡ=1.0, γE[v]=0.0, Q=1.0 (bayes)
2026-09-23 16:19:34,463 INFO: Plan 2: ḡ=1.0, γE[v]=0.0, Q=1.0 (bayes)
2026-09-23 16:19:38,294 INFO: Plan 2: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-23 16:19:38,295 INFO: Plan 1: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-23 16:19:38,296 INFO: Plan 0: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-23 16:19:38,296 INFO: Plan 0: ḡ=1.0, γE[v]=0.0, Q=1.0 (bayes)
2026-09-23 16:19:38,296 INFO: Plan 1: ḡ=1.0, γE[v]=0.0, Q=1.0 (bayes)
2026-09-23 16:19:38,297 INFO: Plan 2: ḡ=1.0, γE[v]=0.0, Q=1.0 (bayes)
2026-09-23 16:19:39,937 INFO: Plan 2: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:19:39,963 INFO: Plan 0: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-23 16:19:40,034 INFO: Plan 1: ḡ=6, γE[v]=0.0, Q=6.0 (fn)
2026-09-23 16:19:40,034 INFO: Plan 0: ḡ=0.8, γE[v]=0.4, Q=1.1 (bayes)
2026-09-23 16:19:40,034 INFO: Plan 1: ḡ=1.5, γE[v]=0.0, Q=1.5 (bayes)
2026-09-23 16:19:40,034 INFO: Plan 2: ḡ=0.0, γE[v]=0.8, Q=0.8 (bayes)
2026-09-23 16:19:44,297 INFO: Plan 0: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:19:44,670 INFO: Plan 2: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:19:44,671 INFO: Plan 1: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:19:44,671 INFO: Plan 0: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:19:44,671 INFO: Plan 1: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:19:44,671 INFO: Plan 2: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:19:46,907 INFO: Plan 2: ḡ=18, γE[v]=0.0, Q=18.0 (fn)
2026-09-23 16:19:47,679 INFO: Plan 1: ḡ=87, γE[v]=0.0, Q=87.0 (fn)
2026-09-23 16:19:48,723 INFO: Plan 0: ḡ=17, γE[v]=35.0, Q=52.0 (fn)
2026-09-23 16:19:48,724 INFO: Plan 0: ḡ=8.5, γE[v]=19.1, Q=27.6 (bayes)
2026-09-23 16:19:48,724 INFO: Plan 1: ḡ=43.5, γE[v]=0.0, Q=43.5 (bayes)
2026-09-23 16:19:48,724 INFO: Plan 2: ḡ=9.0, γE[v]=17.2, Q=26.2 (bayes)
2026-09-23 16:19:53,640 INFO: Plan 1: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:19:53,977 INFO: Plan 2: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:19:53,978 INFO: Plan 0: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:19:53,978 INFO: Plan 0: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:19:53,979 INFO: Plan 1: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:19:53,979 INFO: Plan 2: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:19:55,865 INFO: Plan 0: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:19:56,224 INFO: Plan 2: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:19:56,225 INFO: Plan 1: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:19:56,225 INFO: Plan 0: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:19:56,226 INFO: Plan 1: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:19:56,226 INFO: Plan 2: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:19:57,485 INFO: Plan 2: ḡ=12, γE[v]=0.0, Q=12.0 (fn)
2026-09-23 16:19:58,311 INFO: Plan 0: ḡ=17, γE[v]=26.0, Q=43.0 (fn)
2026-09-23 16:19:58,828 INFO: Plan 1: ḡ=75, γE[v]=6.0, Q=81.0 (fn)
2026-09-23 16:19:58,829 INFO: Plan 0: ḡ=8.5, γE[v]=18.7, Q=27.2 (bayes)
2026-09-23 16:19:58,829 INFO: Plan 1: ḡ=37.5, γE[v]=3.3, Q=40.8 (bayes)
2026-09-23 16:19:58,829 INFO: Plan 2: ḡ=6.0, γE[v]=18.8, Q=24.8 (bayes)
2026-09-23 16:20:00,386 INFO: Plan 1: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:20:00,410 INFO: Plan 0: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:20:01,257 INFO: Plan 2: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:20:01,257 INFO: Plan 0: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:20:01,258 INFO: Plan 1: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:20:01,258 INFO: Plan 2: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:20:06,245 INFO: Plan 2: ḡ=18, γE[v]=0.0, Q=18.0 (fn)
2026-09-23 16:20:06,789 INFO: Plan 0: ḡ=17, γE[v]=26.0, Q=43.0 (fn)
2026-09-23 16:20:07,364 INFO: Plan 0: ḡ=6, γE[v]=0.0, Q=6.0 (fn)
2026-09-23 16:20:07,435 INFO: Plan 1: ḡ=9, γE[v]=0.0, Q=9.0 (fn)
2026-09-23 16:20:07,690 INFO: Plan 2: ḡ=6, γE[v]=3.0, Q=9.0 (fn)
2026-09-23 16:20:07,690 INFO: Plan 0: ḡ=2.0, γE[v]=1.0, Q=3.0 (bayes)
2026-09-23 16:20:07,690 INFO: Plan 1: ḡ=3.0, γE[v]=0.5, Q=3.5 (bayes)
2026-09-23 16:20:07,690 INFO: Plan 2: ḡ=2.0, γE[v]=1.2, Q=3.2 (bayes)
2026-09-23 16:20:07,713 INFO: Plan 1: ḡ=75, γE[v]=6.0, Q=81.0 (fn)
2026-09-23 16:20:07,714 INFO: Plan 0: ḡ=8.5, γE[v]=18.7, Q=27.2 (bayes)
2026-09-23 16:20:07,714 INFO: Plan 1: ḡ=37.5, γE[v]=3.3, Q=40.8 (bayes)
2026-09-23 16:20:07,714 INFO: Plan 2: ḡ=9.0, γE[v]=17.2, Q=26.2 (bayes)
2026-09-23 16:20:10,346 INFO: Plan 2: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:20:10,347 INFO: Plan 1: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:20:10,492 INFO: Plan 0: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:20:10,492 INFO: Plan 0: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:20:10,492 INFO: Plan 1: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:20:10,492 INFO: Plan 2: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:20:11,154 INFO: Plan 2: ḡ=6, γE[v]=0.0, Q=6.0 (fn)
2026-09-23 16:20:11,226 INFO: Plan 1: ḡ=9, γE[v]=0.0, Q=9.0 (fn)
2026-09-23 16:20:11,396 INFO: Plan 0: ḡ=6, γE[v]=3.0, Q=9.0 (fn)
2026-09-23 16:20:11,397 INFO: Plan 0: ḡ=2.0, γE[v]=1.2, Q=3.2 (bayes)
2026-09-23 16:20:11,397 INFO: Plan 1: ḡ=3.0, γE[v]=0.5, Q=3.5 (bayes)
2026-09-23 16:20:11,397 INFO: Plan 2: ḡ=2.0, γE[v]=1.0, Q=3.0 (bayes)
2026-09-23 16:20:15,343 INFO: Plan 1: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:20:15,370 INFO: Plan 2: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:20:15,450 INFO: Plan 1: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:20:15,652 INFO: Plan 2: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:20:15,653 INFO: Plan 0: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:20:15,654 INFO: Plan 0: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:20:15,654 INFO: Plan 1: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:20:15,654 INFO: Plan 2: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:20:15,974 INFO: Plan 0: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:20:15,974 INFO: Plan 0: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:20:15,974 INFO: Plan 1: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:20:15,974 INFO: Plan 2: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:20:22,173 INFO: Plan 1: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:20:22,174 INFO: Plan 0: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:20:22,197 INFO: Plan 2: ḡ=18, γE[v]=0.0, Q=18.0 (fn)
2026-09-23 16:20:22,342 INFO: Plan 2: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:20:22,343 INFO: Plan 0: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:20:22,343 INFO: Plan 1: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:20:22,343 INFO: Plan 2: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:20:23,335 INFO: Plan 1: ḡ=75, γE[v]=6.0, Q=81.0 (fn)
2026-09-23 16:20:23,913 INFO: Plan 0: ḡ=17, γE[v]=35.0, Q=52.0 (fn)
2026-09-23 16:20:23,913 INFO: Plan 0: ḡ=8.5, γE[v]=19.1, Q=27.6 (bayes)
2026-09-23 16:20:23,913 INFO: Plan 1: ḡ=37.5, γE[v]=3.3, Q=40.8 (bayes)
2026-09-23 16:20:23,913 INFO: Plan 2: ḡ=9.0, γE[v]=17.2, Q=26.2 (bayes)
2026-09-23 16:20:25,551 INFO: Plan 0: ḡ=6, γE[v]=0.0, Q=6.0 (fn)
2026-09-23 16:20:25,622 INFO: Plan 1: ḡ=9, γE[v]=0.0, Q=9.0 (fn)
2026-09-23 16:20:26,221 INFO: Plan 0: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-23 16:20:26,223 INFO: Plan 1: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-23 16:20:26,223 INFO: Plan 2: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-23 16:20:26,224 INFO: Plan 0: ḡ=1.0, γE[v]=0.0, Q=1.0 (bayes)
2026-09-23 16:20:26,224 INFO: Plan 1: ḡ=1.0, γE[v]=0.0, Q=1.0 (bayes)
2026-09-23 16:20:26,224 INFO: Plan 2: ḡ=1.0, γE[v]=0.0, Q=1.0 (bayes)
2026-09-23 16:20:26,335 INFO: Plan 2: ḡ=6, γE[v]=3.0, Q=9.0 (fn)
2026-09-23 16:20:26,336 INFO: Plan 0: ḡ=2.0, γE[v]=1.0, Q=3.0 (bayes)
2026-09-23 16:20:26,336 INFO: Plan 1: ḡ=3.0, γE[v]=0.5, Q=3.5 (bayes)
2026-09-23 16:20:26,336 INFO: Plan 2: ḡ=2.0, γE[v]=1.2, Q=3.2 (bayes)
2026-09-23 16:20:32,223 INFO: Plan 2: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:20:32,224 INFO: Plan 1: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:20:32,299 INFO: Plan 0: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:20:32,374 INFO: Plan 1: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:20:32,399 INFO: Plan 0: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-23 16:20:32,399 INFO: Plan 0: ḡ=1.0, γE[v]=0.0, Q=1.0 (bayes)
2026-09-23 16:20:32,399 INFO: Plan 1: ḡ=0.0, γE[v]=0.5, Q=0.5 (bayes)
2026-09-23 16:20:32,399 INFO: Plan 2: ḡ=0.0, γE[v]=0.5, Q=0.5 (bayes)
2026-09-23 16:20:32,741 INFO: Plan 2: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:20:32,741 INFO: Plan 0: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:20:32,741 INFO: Plan 1: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:20:32,741 INFO: Plan 2: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:20:38,340 INFO: Plan 0: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:20:38,364 INFO: Plan 2: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:20:38,365 INFO: Plan 1: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:20:38,366 INFO: Plan 0: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:20:38,366 INFO: Plan 1: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:20:38,366 INFO: Plan 2: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:20:39,900 INFO: Plan 0: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:20:39,901 INFO: Plan 2: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:20:39,902 INFO: Plan 1: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:20:39,902 INFO: Plan 0: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:20:39,902 INFO: Plan 1: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:20:39,903 INFO: Plan 2: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:20:40,412 INFO: Plan 1: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-23 16:20:40,413 INFO: Plan 0: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-23 16:20:40,414 INFO: Plan 2: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-23 16:20:40,414 INFO: Plan 0: ḡ=1.0, γE[v]=0.0, Q=1.0 (bayes)
2026-09-23 16:20:40,414 INFO: Plan 1: ḡ=1.0, γE[v]=0.0, Q=1.0 (bayes)
2026-09-23 16:20:40,414 INFO: Plan 2: ḡ=1.0, γE[v]=0.0, Q=1.0 (bayes)
2026-09-23 16:20:42,060 INFO: Plan 2: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:20:42,061 INFO: Plan 0: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:20:42,136 INFO: Plan 1: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:20:42,137 INFO: Plan 0: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:20:42,137 INFO: Plan 1: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:20:42,137 INFO: Plan 2: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:20:43,394 INFO: Plan 0: ḡ=6, γE[v]=0.0, Q=6.0 (fn)
2026-09-23 16:20:43,468 INFO: Plan 1: ḡ=9, γE[v]=0.0, Q=9.0 (fn)
2026-09-23 16:20:43,690 INFO: Plan 2: ḡ=6, γE[v]=3.0, Q=9.0 (fn)
2026-09-23 16:20:43,690 INFO: Plan 0: ḡ=2.0, γE[v]=1.0, Q=3.0 (bayes)
2026-09-23 16:20:43,690 INFO: Plan 1: ḡ=3.0, γE[v]=0.5, Q=3.5 (bayes)
2026-09-23 16:20:43,690 INFO: Plan 2: ḡ=2.0, γE[v]=1.2, Q=3.2 (bayes)
2026-09-23 16:20:46,144 INFO: Plan 1: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:20:46,145 INFO: Plan 0: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:20:46,832 INFO: Plan 2: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:20:46,833 INFO: Plan 0: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:20:46,833 INFO: Plan 1: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:20:46,833 INFO: Plan 2: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:20:48,930 INFO: Plan 0: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:20:48,931 INFO: Plan 2: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:20:49,397 INFO: Plan 1: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:20:49,398 INFO: Plan 0: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:20:49,398 INFO: Plan 1: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:20:49,398 INFO: Plan 2: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:20:54,764 INFO: Plan 1: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:20:54,914 INFO: Plan 0: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:20:54,915 INFO: Plan 2: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:20:54,915 INFO: Plan 0: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:20:54,915 INFO: Plan 1: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:20:54,915 INFO: Plan 2: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:20:59,858 INFO: Plan 1: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:21:00,380 INFO: Plan 2: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:21:00,381 INFO: Plan 0: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:21:00,381 INFO: Plan 0: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:21:00,382 INFO: Plan 1: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:21:00,382 INFO: Plan 2: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:21:00,477 INFO: Plan 1: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:21:00,648 INFO: Plan 2: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:21:00,696 INFO: Plan 0: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:21:00,697 INFO: Plan 2: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:21:00,698 INFO: Plan 0: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:21:00,698 INFO: Plan 1: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:21:00,698 INFO: Plan 2: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:21:00,792 INFO: Plan 0: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:21:00,932 INFO: Plan 1: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-23 16:21:00,932 INFO: Plan 0: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:21:00,933 INFO: Plan 1: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:21:00,933 INFO: Plan 2: ḡ=0.0, γE[v]=0.0, Q=0.0 (bayes)
2026-09-23 16:21:03,624 INFO: Plan 2: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
