
Computing per-depth ceilings (total reachable branches)...
  depth 2: 66 total branches
  depth 4: 76 total branches
  depth 6: 86 total branches
  depth 8: 96 total branches

Running 48 (depth×strategy×seed) jobs on gemma-4-31B-it (parallel 16)...
2026-09-22 15:35:41,355 INFO: Plan 2: ḡ=12, γE[v]=0.0, Q=12.0 (fn)
2026-09-22 15:35:47,404 INFO: Plan 1: ḡ=75, γE[v]=6.0, Q=81.0 (fn)
2026-09-22 15:35:47,556 INFO: Plan 2: ḡ=12, γE[v]=0.0, Q=12.0 (fn)
2026-09-22 15:35:47,643 INFO: Plan 0: ḡ=10, γE[v]=9.0, Q=19.0 (fn)
2026-09-22 15:35:47,740 INFO: FOLLOW_THROUGH: 4 unlocked fn(s) -> chunk 0 (dist2 (3 lines unexecuted), dist3 (3 lines unexecuted), dist4 (3 lines unexecute); setup 1080 chars
2026-09-22 15:35:48,191 INFO: Plan 2: ḡ=12, γE[v]=0.0, Q=12.0 (fn)
2026-09-22 15:35:48,526 INFO: FOLLOW_THROUGH: 4 unlocked fn(s) -> chunk 0 (dist2 (3 lines unexecuted), dist3 (3 lines unexecuted), dist4 (3 lines unexecute); setup 1039 chars
2026-09-22 15:35:48,755 INFO: FOLLOW_THROUGH: 4 unlocked fn(s) -> chunk 0 (dist2 (3 lines unexecuted), dist3 (3 lines unexecuted), dist4 (3 lines unexecute); setup 946 chars
2026-09-22 15:35:48,777 INFO: FOLLOW_THROUGH: 4 unlocked fn(s) -> chunk 0 (dist2 (3 lines unexecuted), dist3 (3 lines unexecuted), dist4 (3 lines unexecute); setup 1253 chars
2026-09-22 15:35:48,875 INFO: FOLLOW_THROUGH: 4 unlocked fn(s) -> chunk 0 (dist2 (3 lines unexecuted), dist3 (3 lines unexecuted), dist4 (3 lines unexecute); setup 921 chars
2026-09-22 15:35:49,877 INFO: Plan 0: ḡ=17, γE[v]=35.0, Q=52.0 (fn)
2026-09-22 15:35:50,095 INFO: Plan 0: ḡ=26, γE[v]=0.0, Q=26.0 (fn)
2026-09-22 15:35:50,228 INFO: Plan 1: ḡ=87, γE[v]=0.0, Q=87.0 (fn)
2026-09-22 15:35:50,682 INFO: Plan 1: ḡ=93, γE[v]=0.0, Q=93.0 (fn)
2026-09-22 15:35:50,763 INFO: Plan 0: ḡ=10, γE[v]=9.0, Q=19.0 (fn)
2026-09-22 15:35:51,926 INFO: FOLLOW_THROUGH: 2 unlocked fn(s) -> chunk 0 (dist4 (3 lines unexecuted), dist5 (3 lines unexecuted)); setup 1320 chars
2026-09-22 15:35:52,316 INFO: Plan 2: ḡ=12, γE[v]=0.0, Q=12.0 (fn)
2026-09-22 15:35:53,694 INFO: Plan 0: ḡ=26, γE[v]=30.5, Q=56.5 (fn)
2026-09-22 15:35:54,192 INFO: Plan 1: ḡ=93, γE[v]=6.0, Q=99.0 (fn)
2026-09-22 15:36:04,377 INFO: Plan 2: ḡ=5, γE[v]=0.0, Q=5.0 (fn)
2026-09-22 15:36:04,378 INFO: Plan 1: ḡ=5, γE[v]=0.0, Q=5.0 (fn)
2026-09-22 15:36:04,562 INFO: Plan 0: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-22 15:36:05,814 INFO: Plan 2: ḡ=33, γE[v]=0.0, Q=33.0 (fn)
2026-09-22 15:36:05,815 INFO: Plan 0: ḡ=33, γE[v]=0.0, Q=33.0 (fn)
2026-09-22 15:36:06,312 INFO: Plan 1: ḡ=4, γE[v]=14.5, Q=18.5 (fn)
2026-09-22 15:36:07,288 INFO: Plan 1: ḡ=2, γE[v]=0.5, Q=2.5 (fn)
2026-09-22 15:36:07,850 INFO: Plan 0: ḡ=13, γE[v]=1.0, Q=14.0 (fn)
2026-09-22 15:36:08,146 INFO: Plan 2: ḡ=6, γE[v]=0.0, Q=6.0 (fn)
2026-09-22 15:36:08,215 INFO: Plan 1: ḡ=9, γE[v]=0.0, Q=9.0 (fn)
2026-09-22 15:36:08,682 INFO: Plan 0: ḡ=32, γE[v]=0.0, Q=32.0 (fn)
2026-09-22 15:36:08,915 INFO: Plan 2: ḡ=3, γE[v]=6.0, Q=9.0 (fn)
2026-09-22 15:36:09,536 INFO: Plan 2: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-22 15:36:09,651 INFO: Plan 2: ḡ=6, γE[v]=0.0, Q=6.0 (fn)
2026-09-22 15:36:09,673 INFO: Plan 1: ḡ=9, γE[v]=0.0, Q=9.0 (fn)
2026-09-22 15:36:10,039 INFO: Plan 1: ḡ=34, γE[v]=0.0, Q=34.0 (fn)
2026-09-22 15:36:10,221 INFO: FOLLOW_THROUGH: 2 unlocked fn(s) -> chunk 0 (Corridor.s1 (1 lines unexecuted), Corridor.terminal (1 lines unexecuted)); setup 858 chars
2026-09-22 15:36:10,475 INFO: Plan 0: ḡ=40, γE[v]=0.0, Q=40.0 (fn)
2026-09-22 15:36:11,585 INFO: Plan 0: ḡ=7, γE[v]=0.0, Q=7.0 (fn)
2026-09-22 15:36:12,091 INFO: Plan 0: ḡ=5, γE[v]=0.0, Q=5.0 (fn)
2026-09-22 15:36:12,116 INFO: Plan 2: ḡ=5, γE[v]=0.0, Q=5.0 (fn)
2026-09-22 15:36:12,141 INFO: Plan 1: ḡ=6, γE[v]=0.0, Q=6.0 (fn)
2026-09-22 15:36:12,216 INFO: Plan 2: ḡ=9, γE[v]=0.0, Q=9.0 (fn)
2026-09-22 15:36:12,486 INFO: Plan 0: ḡ=12, γE[v]=0.0, Q=12.0 (fn)
2026-09-22 15:36:12,709 INFO: Plan 0: ḡ=17, γE[v]=0.0, Q=17.0 (fn)
2026-09-22 15:36:12,732 INFO: Plan 1: ḡ=4, γE[v]=3.5, Q=7.5 (fn)
2026-09-22 15:36:13,363 INFO: Plan 2: ḡ=9, γE[v]=0.0, Q=9.0 (fn)
2026-09-22 15:36:13,364 INFO: Plan 1: ḡ=9, γE[v]=0.0, Q=9.0 (fn)
2026-09-22 15:36:13,386 INFO: Plan 2: ḡ=4, γE[v]=0.0, Q=4.0 (fn)
2026-09-22 15:36:13,958 INFO: Plan 0: ḡ=34, γE[v]=0.0, Q=34.0 (fn)
2026-09-22 15:36:13,983 INFO: Plan 1: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-22 15:36:14,065 INFO: FOLLOW_THROUGH: 3 unlocked fn(s) -> chunk 0 (Corridor.terminal (1 lines unexecuted), dist4 (3 lines unexecuted), dist5 (3 lin); setup 1155 chars
2026-09-22 15:36:15,138 INFO: Plan 2: ḡ=9, γE[v]=0.0, Q=9.0 (fn)
2026-09-22 15:36:15,845 INFO: Plan 2: ḡ=9, γE[v]=0.0, Q=9.0 (fn)
2026-09-22 15:36:16,381 INFO: Plan 1: ḡ=74, γE[v]=0.0, Q=74.0 (fn)
2026-09-22 15:36:17,377 INFO: Plan 1: ḡ=65, γE[v]=0.0, Q=65.0 (fn)
2026-09-22 15:36:17,404 INFO: Plan 0: ḡ=12, γE[v]=0.0, Q=12.0 (fn)
2026-09-22 15:36:17,459 INFO: Plan 0: ḡ=33, γE[v]=0.0, Q=33.0 (fn)
2026-09-22 15:36:17,460 INFO: Plan 0: ḡ=14, γE[v]=0.0, Q=14.0 (fn)
2026-09-22 15:36:17,620 INFO: Plan 0: ḡ=14, γE[v]=0.0, Q=14.0 (fn)
2026-09-22 15:36:17,705 INFO: Plan 1: ḡ=5, γE[v]=0.0, Q=5.0 (fn)
2026-09-22 15:36:17,860 INFO: Plan 2: ḡ=33, γE[v]=0.0, Q=33.0 (fn)
2026-09-22 15:36:18,048 INFO: Plan 2: ḡ=21, γE[v]=0.0, Q=21.0 (fn)
2026-09-22 15:36:18,482 INFO: Plan 1: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-22 15:36:20,328 INFO: Plan 2: ḡ=9, γE[v]=0.0, Q=9.0 (fn)
2026-09-22 15:36:21,490 INFO: Plan 1: ḡ=65, γE[v]=0.0, Q=65.0 (fn)
2026-09-22 15:36:21,984 INFO: Plan 0: ḡ=14, γE[v]=0.0, Q=14.0 (fn)
2026-09-22 15:36:22,174 INFO: Plan 2: ḡ=9, γE[v]=0.0, Q=9.0 (fn)
2026-09-22 15:36:23,474 INFO: Plan 1: ḡ=65, γE[v]=4.5, Q=69.5 (fn)
2026-09-22 15:36:23,922 INFO: Plan 0: ḡ=14, γE[v]=30.0, Q=44.0 (fn)
2026-09-22 15:36:27,237 INFO: Plan 2: ḡ=5, γE[v]=0.0, Q=5.0 (fn)
2026-09-22 15:36:27,402 INFO: Plan 1: ḡ=4, γE[v]=0.5, Q=4.5 (fn)
2026-09-22 15:36:27,455 INFO: Plan 0: ḡ=2, γE[v]=1.5, Q=3.5 (fn)
2026-09-22 15:36:29,055 INFO: Plan 0: ḡ=2, γE[v]=0.0, Q=2.0 (fn)
2026-09-22 15:36:29,358 INFO: Plan 1: ḡ=4, γE[v]=0.0, Q=4.0 (fn)
2026-09-22 15:36:29,384 INFO: Plan 2: ḡ=4, γE[v]=0.0, Q=4.0 (fn)
2026-09-22 15:36:31,271 INFO: Plan 1: ḡ=6, γE[v]=0.0, Q=6.0 (fn)
2026-09-22 15:36:31,348 INFO: Plan 2: ḡ=9, γE[v]=0.0, Q=9.0 (fn)
2026-09-22 15:36:31,704 INFO: Plan 0: ḡ=22, γE[v]=0.0, Q=22.0 (fn)
2026-09-22 15:36:32,829 INFO: Plan 0: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-22 15:36:32,829 INFO: Plan 2: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-22 15:36:33,025 INFO: Plan 1: ḡ=1, γE[v]=1.0, Q=2.0 (fn)
2026-09-22 15:36:33,714 INFO: Plan 2: ḡ=1, γE[v]=0.0, Q=1.0 (fn)
2026-09-22 15:36:34,140 INFO: Plan 0: ḡ=9, γE[v]=0.0, Q=9.0 (fn)
2026-09-22 15:36:34,389 INFO: Plan 1: ḡ=2, γE[v]=3.5, Q=5.5 (fn)
2026-09-22 15:36:35,363 INFO: Plan 1: ḡ=6, γE[v]=0.0, Q=6.0 (fn)
2026-09-22 15:36:35,438 INFO: Plan 2: ḡ=9, γE[v]=0.0, Q=9.0 (fn)
2026-09-22 15:36:36,576 INFO: Plan 0: ḡ=3, γE[v]=6.0, Q=9.0 (fn)
2026-09-22 15:36:36,944 INFO: Plan 1: ḡ=8, γE[v]=0.0, Q=8.0 (fn)
2026-09-22 15:36:37,099 INFO: Plan 0: ḡ=4, γE[v]=0.0, Q=4.0 (fn)
2026-09-22 15:36:37,224 INFO: Plan 1: ḡ=9, γE[v]=0.0, Q=9.0 (fn)
2026-09-22 15:36:37,299 INFO: Plan 2: ḡ=12, γE[v]=0.0, Q=12.0 (fn)
2026-09-22 15:36:37,449 INFO: Plan 2: ḡ=5, γE[v]=0.0, Q=5.0 (fn)
2026-09-22 15:36:39,110 INFO: Plan 2: ḡ=4, γE[v]=0.0, Q=4.0 (fn)
2026-09-22 15:36:39,111 INFO: Plan 0: ḡ=4, γE[v]=0.0, Q=4.0 (fn)
2026-09-22 15:36:39,365 INFO: Plan 1: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-22 15:36:39,594 INFO: Plan 0: ḡ=3, γE[v]=6.0, Q=9.0 (fn)
2026-09-22 15:36:41,628 INFO: Plan 1: ḡ=6, γE[v]=0.0, Q=6.0 (fn)
2026-09-22 15:36:41,709 INFO: Plan 2: ḡ=9, γE[v]=0.0, Q=9.0 (fn)
2026-09-22 15:36:41,737 INFO: Plan 2: ḡ=20, γE[v]=0.0, Q=20.0 (fn)
2026-09-22 15:36:41,737 INFO: Plan 1: ḡ=20, γE[v]=0.0, Q=20.0 (fn)
2026-09-22 15:36:41,738 INFO: Plan 0: ḡ=20, γE[v]=0.0, Q=20.0 (fn)
2026-09-22 15:36:42,113 INFO: Plan 0: ḡ=17, γE[v]=0.0, Q=17.0 (fn)
2026-09-22 15:36:44,293 INFO: Plan 2: ḡ=6, γE[v]=0.0, Q=6.0 (fn)
2026-09-22 15:36:45,072 INFO: Plan 2: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-22 15:36:45,235 INFO: Plan 1: ḡ=9, γE[v]=0.0, Q=9.0 (fn)
2026-09-22 15:36:45,424 INFO: Plan 2: ḡ=6, γE[v]=0.0, Q=6.0 (fn)
2026-09-22 15:36:45,911 INFO: Plan 1: ḡ=58, γE[v]=0.0, Q=58.0 (fn)
2026-09-22 15:36:45,965 INFO: Plan 0: ḡ=7, γE[v]=0.0, Q=7.0 (fn)
2026-09-22 15:36:46,209 INFO: Plan 0: ḡ=12, γE[v]=0.0, Q=12.0 (fn)
2026-09-22 15:36:46,286 INFO: Plan 1: ḡ=69, γE[v]=0.0, Q=69.0 (fn)
2026-09-22 15:36:46,465 INFO: Plan 0: ḡ=6, γE[v]=0.0, Q=6.0 (fn)
2026-09-22 15:36:49,576 INFO: Plan 2: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-22 15:36:49,631 INFO: Plan 2: ḡ=6, γE[v]=0.0, Q=6.0 (fn)
2026-09-22 15:36:49,740 INFO: Plan 1: ḡ=9, γE[v]=0.0, Q=9.0 (fn)
2026-09-22 15:36:50,312 INFO: Plan 0: ḡ=7, γE[v]=0.0, Q=7.0 (fn)
2026-09-22 15:36:50,503 INFO: Plan 1: ḡ=64, γE[v]=0.0, Q=64.0 (fn)
2026-09-22 15:36:51,287 INFO: Plan 0: ḡ=7, γE[v]=28.5, Q=35.5 (fn)
2026-09-22 15:36:51,420 INFO: Plan 2: ḡ=6, γE[v]=0.0, Q=6.0 (fn)
2026-09-22 15:36:52,386 INFO: Plan 1: ḡ=64, γE[v]=0.0, Q=64.0 (fn)
2026-09-22 15:36:53,207 INFO: Plan 0: ḡ=7, γE[v]=0.0, Q=7.0 (fn)
2026-09-22 15:36:53,668 INFO: Plan 2: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-22 15:36:53,669 INFO: Plan 0: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-22 15:36:54,074 INFO: Plan 1: ḡ=2, γE[v]=0.5, Q=2.5 (fn)
2026-09-22 15:36:54,384 INFO: Plan 0: ḡ=1, γE[v]=0.0, Q=1.0 (fn)
2026-09-22 15:36:54,461 INFO: Plan 1: ḡ=2, γE[v]=0.0, Q=2.0 (fn)
2026-09-22 15:36:54,462 INFO: Plan 2: ḡ=2, γE[v]=0.0, Q=2.0 (fn)
2026-09-22 15:36:56,286 INFO: Plan 2: ḡ=6, γE[v]=0.0, Q=6.0 (fn)
2026-09-22 15:36:56,295 INFO: Plan 1: ḡ=6, γE[v]=0.0, Q=6.0 (fn)
2026-09-22 15:36:56,366 INFO: Plan 0: ḡ=4, γE[v]=0.0, Q=4.0 (fn)
2026-09-22 15:36:56,367 INFO: Plan 1: ḡ=9, γE[v]=0.0, Q=9.0 (fn)
2026-09-22 15:36:56,392 INFO: Plan 1: ḡ=2, γE[v]=0.0, Q=2.0 (fn)
2026-09-22 15:36:56,393 INFO: Plan 2: ḡ=2, γE[v]=0.0, Q=2.0 (fn)
2026-09-22 15:36:56,418 INFO: Plan 0: ḡ=2, γE[v]=0.0, Q=2.0 (fn)
2026-09-22 15:36:56,446 INFO: Plan 2: ḡ=12, γE[v]=0.0, Q=12.0 (fn)
2026-09-22 15:36:56,630 INFO: Plan 0: ḡ=2, γE[v]=0.0, Q=2.0 (fn)
2026-09-22 15:36:56,631 INFO: Plan 1: ḡ=4, γE[v]=0.0, Q=4.0 (fn)
2026-09-22 15:36:57,146 INFO: Plan 2: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-22 15:36:58,203 INFO: Plan 0: ḡ=3, γE[v]=6.0, Q=9.0 (fn)
2026-09-22 15:37:02,345 INFO: Plan 0: ḡ=5, γE[v]=0.0, Q=5.0 (fn)
2026-09-22 15:37:02,346 INFO: Plan 2: ḡ=5, γE[v]=0.0, Q=5.0 (fn)
2026-09-22 15:37:02,584 INFO: Plan 1: ḡ=4, γE[v]=0.0, Q=4.0 (fn)
2026-09-22 15:37:02,639 INFO: Plan 0: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-22 15:37:02,640 INFO: Plan 2: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-22 15:37:02,745 INFO: Plan 1: ḡ=2, γE[v]=0.0, Q=2.0 (fn)
2026-09-22 15:37:03,010 INFO: Plan 1: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-22 15:37:03,011 INFO: Plan 2: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-22 15:37:03,174 INFO: Plan 0: ḡ=1, γE[v]=1.0, Q=2.0 (fn)
2026-09-22 15:37:04,092 INFO: Plan 2: ḡ=4, γE[v]=0.0, Q=4.0 (fn)
2026-09-22 15:37:04,093 INFO: Plan 0: ḡ=4, γE[v]=0.0, Q=4.0 (fn)
2026-09-22 15:37:04,198 INFO: Plan 1: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-22 15:37:07,489 INFO: Plan 1: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-22 15:37:07,841 INFO: Plan 2: ḡ=4, γE[v]=0.0, Q=4.0 (fn)
2026-09-22 15:37:07,977 INFO: Plan 0: ḡ=4, γE[v]=0.0, Q=4.0 (fn)
2026-09-22 15:37:10,833 INFO: Plan 2: ḡ=9, γE[v]=0.0, Q=9.0 (fn)
2026-09-22 15:37:10,834 INFO: Plan 1: ḡ=9, γE[v]=0.0, Q=9.0 (fn)
2026-09-22 15:37:11,049 INFO: Plan 0: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-22 15:37:13,634 INFO: Plan 1: ḡ=1, γE[v]=0.0, Q=1.0 (fn)
2026-09-22 15:37:13,635 INFO: Plan 0: ḡ=1, γE[v]=0.0, Q=1.0 (fn)
2026-09-22 15:37:13,635 INFO: Plan 2: ḡ=1, γE[v]=0.0, Q=1.0 (fn)
2026-09-22 15:37:14,309 INFO: Plan 0: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-22 15:37:14,310 INFO: Plan 2: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-22 15:37:14,311 INFO: Plan 2: ḡ=4, γE[v]=0.0, Q=4.0 (fn)
2026-09-22 15:37:14,552 INFO: Plan 1: ḡ=2, γE[v]=0.5, Q=2.5 (fn)
2026-09-22 15:37:15,126 INFO: Plan 1: ḡ=20, γE[v]=0.0, Q=20.0 (fn)
2026-09-22 15:37:15,170 INFO: Plan 0: ḡ=3, γE[v]=5.5, Q=8.5 (fn)
2026-09-22 15:37:17,250 INFO: Plan 2: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-22 15:37:18,117 INFO: Plan 1: ḡ=61, γE[v]=0.0, Q=61.0 (fn)
2026-09-22 15:37:18,478 INFO: Plan 0: ḡ=7, γE[v]=0.0, Q=7.0 (fn)
2026-09-22 15:37:19,205 INFO: Plan 2: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-22 15:37:20,626 INFO: Plan 1: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-22 15:37:20,653 INFO: Plan 0: ḡ=2, γE[v]=0.0, Q=2.0 (fn)
2026-09-22 15:37:20,654 INFO: Plan 2: ḡ=2, γE[v]=0.0, Q=2.0 (fn)
2026-09-22 15:37:20,655 INFO: Plan 1: ḡ=2, γE[v]=0.0, Q=2.0 (fn)
2026-09-22 15:37:20,787 INFO: Plan 0: ḡ=4, γE[v]=0.0, Q=4.0 (fn)
2026-09-22 15:37:20,788 INFO: Plan 2: ḡ=4, γE[v]=0.0, Q=4.0 (fn)
2026-09-22 15:37:21,016 INFO: Plan 1: ḡ=63, γE[v]=0.0, Q=63.0 (fn)
2026-09-22 15:37:21,121 INFO: Plan 0: ḡ=12, γE[v]=0.0, Q=12.0 (fn)
2026-09-22 15:37:21,391 INFO: Plan 2: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-22 15:37:21,591 INFO: Plan 0: ḡ=1, γE[v]=1.0, Q=2.0 (fn)
2026-09-22 15:37:21,615 INFO: Plan 1: ḡ=2, γE[v]=0.5, Q=2.5 (fn)
2026-09-22 15:37:21,861 INFO: Plan 0: ḡ=2, γE[v]=0.0, Q=2.0 (fn)
2026-09-22 15:37:21,862 INFO: Plan 2: ḡ=2, γE[v]=0.0, Q=2.0 (fn)
2026-09-22 15:37:21,863 INFO: Plan 1: ḡ=2, γE[v]=0.0, Q=2.0 (fn)
2026-09-22 15:37:23,413 INFO: Plan 2: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-22 15:37:23,686 INFO: Plan 1: ḡ=2, γE[v]=0.0, Q=2.0 (fn)
2026-09-22 15:37:23,686 INFO: Plan 0: ḡ=1, γE[v]=0.0, Q=1.0 (fn)
2026-09-22 15:37:24,776 INFO: Plan 2: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-22 15:37:25,019 INFO: Plan 2: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-22 15:37:25,223 INFO: Plan 0: ḡ=2, γE[v]=0.0, Q=2.0 (fn)
2026-09-22 15:37:25,493 INFO: Plan 1: ḡ=1, γE[v]=0.0, Q=1.0 (fn)
2026-09-22 15:37:25,932 INFO: Plan 1: ḡ=54, γE[v]=0.0, Q=54.0 (fn)
2026-09-22 15:37:25,933 INFO: Plan 0: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-22 15:37:26,092 INFO: Plan 0: ḡ=1, γE[v]=0.0, Q=1.0 (fn)
2026-09-22 15:37:26,093 INFO: Plan 1: ḡ=1, γE[v]=0.0, Q=1.0 (fn)
2026-09-22 15:37:26,094 INFO: Plan 2: ḡ=1, γE[v]=0.0, Q=1.0 (fn)
2026-09-22 15:37:29,083 INFO: Plan 0: ḡ=2, γE[v]=0.0, Q=2.0 (fn)
2026-09-22 15:37:29,084 INFO: Plan 2: ḡ=2, γE[v]=0.0, Q=2.0 (fn)
2026-09-22 15:37:29,085 INFO: Plan 1: ḡ=2, γE[v]=0.0, Q=2.0 (fn)
2026-09-22 15:37:32,013 INFO: Plan 0: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-22 15:37:32,014 INFO: Plan 2: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-22 15:37:32,015 INFO: Plan 1: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-22 15:37:34,347 INFO: Plan 1: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-22 15:37:34,348 INFO: Plan 2: ḡ=0, γE[v]=0.0, Q=0.0 (fn)
2026-09-22 15:37:34,374 INFO: Plan 0: ḡ=3, γE[v]=0.0, Q=3.0 (fn)
2026-09-22 15:37:36,649 INFO: Plan 2: ḡ=2, γE[v]=0.0, Q=2.0 (fn)
2026-09-22 15:37:36,650 INFO: Plan 1: ḡ=2, γE[v]=0.0, Q=2.0 (fn)
2026-09-22 15:37:36,838 INFO: Plan 0: ḡ=1, γE[v]=0.5, Q=1.5 (fn)
2026-09-22 15:37:40,523 INFO: Plan 2: ḡ=1, γE[v]=0.0, Q=1.0 (fn)
2026-09-22 15:37:40,525 INFO: Plan 1: ḡ=1, γE[v]=0.0, Q=1.0 (fn)
2026-09-22 15:37:40,526 INFO: Plan 0: ḡ=1, γE[v]=0.0, Q=1.0 (fn)
2026-09-22 15:37:41,442 INFO: Plan 2: ḡ=1, γE[v]=0.0, Q=1.0 (fn)
